0.6921964,0.7171701,0.839306,0.6991554,0.7368069,0.9013438,0.6212647,0.8039306,0.8974684,0.4957597,0.8474874,0.8997034,0.3237281,0.6356312,0.8664213,0.3261831,0.7114319,0.8879969,0.3799154,0.8019087,0.8893445,1
0.7095937,0.6994988,0.8489955,0.6911827,0.7351071,0.9022295,0.6214107,0.8040584,0.8978665,0.4956466,0.8474425,0.8996782,0.323841,0.6364144,0.8662317,0.3261401,0.7113963,0.8876835,0.3801297,0.8018406,0.8891165,1
0.7143638,0.6963733,0.850383,0.6888023,0.7345634,0.9024239,0.6215053,0.8041007,0.8980634,0.4956019,0.847417,0.8996642,0.3240463,0.6364073,0.8660749,0.3261317,0.7113888,0.8875573,0.3802643,0.8018267,0.889012,1
0.7118658,0.6951731,0.851347,0.6825594,0.7331094,0.9028994,0.6221613,0.8041498,0.8992831,0.4957019,0.8470532,0.8995558,0.3255889,0.6344127,0.8657499,0.3261632,0.7113651,0.8870092,0.3813557,0.8018431,0.8884991,1
0.5205057,0.833745,0.829213,0.6840425,0.7645323,0.8406833,0.6027192,0.8018897,0.8946831,0.4957192,0.8475751,0.9002942,0.3233186,0.633803,0.8664964,0.3254232,0.7110425,0.8879378,0.3832553,0.8003957,0.8890339,1
0.4843559,0.738712,0.8301732,0.6640622,0.7430006,0.8494988,0.6063641,0.803948,0.8859511,0.4995726,0.8479148,0.9036635,0.3230834,0.6316244,0.8684013,0.3254291,0.7131506,0.8918397,0.3755254,0.8027806,0.8956411,1
0.5698922,0.7141822,0.8293954,0.6912543,0.7354243,0.872636,0.6176124,0.8022566,0.8947135,0.4966319,0.8471574,0.903773,0.3235581,0.6314288,0.8690239,0.3254883,0.7119262,0.8918404,0.376925,0.8031108,0.894556,1
0.6503929,0.7111784,0.8361322,0.7176597,0.7405987,0.8942401,0.6205382,0.8032483,0.8987315,0.4939377,0.8469275,0.9032586,0.3237787,0.6313667,0.8685014,0.3250669,0.7111014,0.8904652,0.377333,0.8016254,0.8922643,1
0.7199146,0.7042813,0.8476828,0.6794339,0.7323647,0.9008425,0.6205049,0.8042281,0.9000666,0.492102,0.846013,0.9001878,0.3234392,0.6314079,0.8662786,0.3237309,0.7104974,0.8880802,0.3769737,0.8014859,0.8899083,1
0.5669969,0.8049097,0.8271189,0.6862725,0.7379799,0.8580633,0.6475044,0.7767503,0.851084,0.4913753,0.8459958,0.8996533,0.3228846,0.6315278,0.8657401,0.3234378,0.7104185,0.8878666,0.3771175,0.8007699,0.8892861,1
0.6374016,0.7114297,0.8379775,0.7310148,0.7373344,0.8847986,0.620131,0.8019646,0.8938138,0.4923989,0.8474395,0.8994117,0.3207026,0.6310814,0.8679764,0.3221411,0.7106876,0.8893929,0.373283,0.8024416,0.8902022,1
0.6840912,0.7058825,0.8373298,0.7018197,0.7379827,0.8966309,0.6210158,0.8033621,0.8960242,0.4916608,0.8470545,0.8987793,0.3222774,0.6308354,0.8652126,0.3222776,0.710588,0.8868892,0.3747788,0.8016179,0.888333,1
0.7175399,0.6982878,0.8542722,0.6851038,0.7365294,0.9017203,0.6200913,0.8041626,0.8965423,0.4917576,0.8465194,0.8972062,0.3223186,0.6334417,0.8632751,0.322882,0.7105291,0.8850167,0.3773327,0.8015891,0.8865571,1
0.7076719,0.6997315,0.8460738,0.684903,0.7364095,0.897625,0.6176256,0.8054517,0.8951108,0.4903735,0.847265,0.8977066,0.3209094,0.6315472,0.8650931,0.3212474,0.7108894,0.8869745,0.3732384,0.8016208,0.8879626,1
0.483723,0.8294297,0.8290926,0.6962474,0.7502455,0.8423702,0.6309959,0.833356,0.8936717,0.4897698,0.850759,0.8973144,0.3212636,0.6315022,0.8653611,0.3219017,0.7104357,0.8873296,0.3753393,0.8004084,0.8886744,1
0.4306572,0.7404279,0.8244472,0.6526623,0.7462918,0.8430364,0.6011961,0.8083479,0.8797011,0.4951752,0.8478902,0.8992286,0.3178716,0.6310228,0.868769,0.3202507,0.7091169,0.8901461,0.371049,0.8029464,0.8922762,1
0.6469197,0.713169,0.8280096,0.7226481,0.7355682,0.8771511,0.6196491,0.8029757,0.8909496,0.4924478,0.8469446,0.8981445,0.3220876,0.631103,0.8659394,0.3228512,0.7103925,0.8871337,0.3740561,0.8022196,0.888471,1
0.7003396,0.6982567,0.8502198,0.6793721,0.734996,0.9012308,0.6223707,0.8037341,0.8931518,0.4939083,0.8468139,0.8964175,0.3246477,0.6361315,0.8645108,0.3252172,0.71131,0.8849598,0.3774627,0.8016,0.886168,1
0.7088062,0.7025928,0.8455322,0.6731691,0.7334555,0.8979638,0.6211001,0.8047054,0.8941385,0.4956098,0.8468904,0.8960916,0.3245211,0.6345997,0.8662409,0.3266475,0.7115921,0.8854572,0.3786654,0.801818,0.8862598,1
0.581992,0.8172114,0.8131443,0.6803977,0.7574666,0.838973,0.5921838,0.8005083,0.8894036,0.4950586,0.8467965,0.8965921,0.3224856,0.6338911,0.8673284,0.326677,0.7116018,0.887105,0.3790896,0.8014619,0.8873144,1
0.558688,0.7181082,0.822452,0.7018579,0.7396824,0.8683731,0.6154391,0.8037325,0.8888209,0.4944164,0.8484905,0.8979697,0.3229396,0.6330281,0.868084,0.3248091,0.7103162,0.8895787,0.3747177,0.8026824,0.8902408,1
0.6535483,0.7101563,0.8266473,0.7041214,0.7396585,0.8779127,0.6198128,0.8042084,0.8934417,0.4936843,0.8482755,0.8978273,0.3236612,0.6323913,0.8665363,0.3254406,0.7109265,0.8882151,0.3758763,0.8019009,0.8890623,1
0.6898677,0.7042287,0.8438091,0.65004,0.7293395,0.8996546,0.6194504,0.8048605,0.8946829,0.493564,0.8479714,0.8976191,0.3244733,0.6318552,0.8656716,0.3261187,0.7112362,0.8872299,0.3770118,0.801679,0.8883561,1
0.6952263,0.7159213,0.8402374,0.6600103,0.7335346,0.8953074,0.6160336,0.8060932,0.8950434,0.4939609,0.8477525,0.8973695,0.3243664,0.6314353,0.8656535,0.3263899,0.7113152,0.8870351,0.3771577,0.8015854,0.8880917,1
0.6074331,0.7979591,0.8081217,0.7029367,0.7422301,0.8453325,0.5819809,0.7911231,0.8853245,0.4939281,0.8477457,0.8973512,0.3239226,0.631367,0.8657421,0.3263358,0.7113259,0.8870552,0.376916,0.801535,0.8880747,1
0.5065073,0.841961,0.8271382,0.6594865,0.7796749,0.8277543,0.5819809,0.7911231,0.8853245,0.4924904,0.8489873,0.896908,0.3218347,0.6335745,0.8656731,0.3253165,0.7104649,0.8871124,0.3772567,0.8010748,0.8879635,1
0.4955214,0.8442746,0.8280768,0.6594865,0.7796749,0.8277543,0.5559525,0.8154179,0.8425545,0.492193,0.8502541,0.896493,0.3217419,0.6337271,0.8656483,0.3251818,0.7102246,0.8871169,0.3772042,0.8009254,0.8879687,1
0.4955214,0.8442746,0.8280768,0.6594865,0.7796749,0.8277543,0.6031634,0.8068819,0.8708214,0.4910326,0.8541784,0.8948864,0.3216895,0.6338743,0.8656,0.3250144,0.7099165,0.8871239,0.3765312,0.8003745,0.8880405,1
0.689844,0.750707,0.8256181,0.6742816,0.7208898,0.88074,0.6162636,0.8056279,0.8941591,0.4907452,0.8472818,0.8963794,0.320851,0.6328746,0.8658413,0.3229855,0.7108435,0.8862644,0.374039,0.8019736,0.8872408,1
0.6814039,0.7292143,0.8434864,0.7167664,0.7453319,0.9029296,0.6165616,0.8034284,0.8943623,0.4900634,0.8468498,0.8984914,0.3213836,0.6319341,0.8654293,0.3204032,0.7102675,0.8871937,0.3729492,0.8013803,0.8882379,1
0.4377283,0.7414896,0.8179078,0.6501684,0.7467883,0.8464335,0.6002028,0.8075799,0.8829541,0.4906263,0.8471104,0.8997788,0.3161538,0.6318024,0.8708255,0.319121,0.7085374,0.8923122,0.368571,0.8027619,0.8938367,1
0.5639806,0.7255117,0.8177531,0.6737128,0.739907,0.8576611,0.607136,0.8040475,0.8870751,0.4903068,0.8469883,0.8996992,0.3174345,0.6317716,0.8699422,0.3193918,0.7091786,0.8913828,0.369292,0.802803,0.8926836,1
0.6239204,0.714979,0.8205441,0.6985847,0.7364693,0.8692517,0.6144457,0.8022931,0.8908744,0.4901656,0.8469305,0.8995574,0.3186524,0.6317761,0.8689915,0.3198176,0.7093781,0.8900948,0.3694017,0.8017911,0.8912398,1
0.6900048,0.752676,0.8213599,0.6786278,0.725365,0.8796851,0.6166223,0.8053492,0.8956229,0.4917401,0.846729,0.8980094,0.3216602,0.6313736,0.8660097,0.3214149,0.7105353,0.8872389,0.3753078,0.8019577,0.8884877,1
0.5112006,0.8420546,0.8267857,0.6296141,0.7905148,0.795723,0.6032443,0.8042355,0.8922631,0.4908752,0.848211,0.8974701,0.3215368,0.6313887,0.8660857,0.3216116,0.7104395,0.8873343,0.3793108,0.8011666,0.8881729,1
0.5921268,0.7234765,0.8177445,0.6863328,0.7392142,0.8643276,0.6098044,0.8033031,0.8892315,0.4890711,0.8478841,0.899165,0.3202692,0.6316744,0.8686293,0.3206232,0.7087159,0.8894109,0.3674573,0.8024302,0.8907559,1
0.6346576,0.7266147,0.8145564,0.6988541,0.737385,0.8698003,0.6119076,0.8035168,0.8921004,0.4884044,0.8477655,0.8991153,0.3206785,0.6315814,0.8678647,0.3202956,0.7088396,0.8889266,0.3676674,0.8014339,0.8900989,1
0.6893552,0.7207164,0.8398157,0.6340234,0.7290304,0.8956292,0.6120237,0.8042778,0.8937714,0.4882395,0.8476738,0.899025,0.3207683,0.6316567,0.867033,0.3202092,0.7090959,0.8883039,0.3693103,0.8009837,0.8893638,1
0.6908733,0.7343872,0.8224151,0.6623054,0.715818,0.8767738,0.6121584,0.8044212,0.8941607,0.4886132,0.8476052,0.8988127,0.3206537,0.6316838,0.8666555,0.3203144,0.7092352,0.8879396,0.3709915,0.8008739,0.8888538,1
0.3707392,0.80362,0.8334644,0.5555618,0.7746681,0.8277999,0.6215391,0.8132005,0.8814812,0.4955918,0.8554543,0.8957708,0.3205833,0.631825,0.8664787,0.3208261,0.7111545,0.8879499,0.3686124,0.7969843,0.8889095,1
0.6367725,0.7304546,0.810473,0.6951364,0.7325473,0.8688043,0.6140489,0.8027043,0.8904449,0.4909386,0.8475374,0.8978235,0.3183101,0.6356362,0.8650702,0.3194479,0.7101008,0.8859747,0.3728512,0.8019803,0.8874223,1
0.7104726,0.7224723,0.8371273,0.6437424,0.7217527,0.8922612,0.6139496,0.803649,0.892032,0.4904069,0.8474458,0.8975075,0.3182891,0.634736,0.8641309,0.3194966,0.7103109,0.8852116,0.3733001,0.8016202,0.8866833,1
0.7141709,0.7147762,0.8398836,0.6619356,0.7352722,0.894816,0.6140826,0.8044735,0.893033,0.4898342,0.8473344,0.8971087,0.3179411,0.6325501,0.8639237,0.3195139,0.7103287,0.8849883,0.3736881,0.8015777,0.8863516,1
0.6951326,0.730893,0.8350224,0.6495021,0.7225656,0.8898827,0.6143686,0.8054603,0.8951709,0.4913331,0.8471501,0.8977386,0.3204791,0.6311842,0.8647739,0.3205162,0.7102277,0.8858326,0.3749575,0.8013842,0.8868561,1
0.4907996,0.8434085,0.8296443,0.505654,0.7466153,0.8337067,0.5556307,0.8055825,0.8547648,0.4904397,0.8551857,0.897416,0.3200692,0.6366763,0.8681602,0.3215689,0.709886,0.8880658,0.3793581,0.799989,0.8892423,1
0.5140528,0.7378646,0.8260709,0.6601512,0.7426919,0.851275,0.6060333,0.8057891,0.8860938,0.4975143,0.8472475,0.9023248,0.3195786,0.6314157,0.8703697,0.3214773,0.7089633,0.8916681,0.3747683,0.8026663,0.8937656,1
0.5251527,0.7364553,0.8258815,0.6608869,0.7415628,0.8526253,0.6066629,0.8044479,0.8867361,0.4971063,0.8471656,0.9023167,0.3195944,0.6313771,0.8703852,0.3214831,0.7090058,0.8916727,0.3749951,0.8027853,0.8936945,1
0.5413283,0.7346283,0.8259525,0.6713904,0.7369413,0.8618898,0.6097195,0.8019426,0.8887416,0.4959048,0.8470437,0.9022291,0.3197134,0.6312755,0.8703389,0.3215004,0.7092038,0.8915651,0.375402,0.8027881,0.8932029,1
0.6970037,0.7251456,0.8219851,0.6642452,0.7320142,0.878001,0.6154933,0.8053847,0.89646,0.4908385,0.847131,0.8997995,0.3214655,0.631358,0.8671421,0.3220955,0.7093465,0.8876786,0.3761168,0.8010408,0.8892236,1
0.5242872,0.8271506,0.8370536,0.6121385,0.7986026,0.7958382,0.5781819,0.8134829,0.8513259,0.4887894,0.8499086,0.8989249,0.3188005,0.637161,0.8670603,0.3212685,0.7098511,0.8874189,0.3805289,0.8009301,0.8890695,1
0.4931725,0.7421457,0.8225209,0.6649439,0.7440956,0.8513518,0.6018575,0.8094391,0.8832442,0.4915715,0.8486221,0.9004396,0.3114866,0.6321403,0.8703469,0.3164839,0.7081492,0.8900351,0.3700132,0.8029878,0.891533,1
0.5318165,0.7379055,0.8228207,0.6695009,0.7423307,0.8551091,0.6030148,0.8080479,0.8846092,0.4913868,0.8484116,0.9004139,0.3117223,0.6320093,0.8701295,0.3164975,0.7083032,0.890008,0.3702791,0.8033008,0.8914976,1
0.5318165,0.7379055,0.8228207,0.677891,0.7391651,0.861783,0.606114,0.8057547,0.8873456,0.4910121,0.8481281,0.9003007,0.3130023,0.6316528,0.8692532,0.3166562,0.7088375,0.8897682,0.370856,0.8035618,0.8912036,1
0.4166835,0.7513368,0.8282064,0.6408914,0.7504891,0.8414188,0.6019121,0.8145864,0.8802171,0.4931951,0.848721,0.8987682,0.3158219,0.6307981,0.8694505,0.3189473,0.7093621,0.8896436,0.3660635,0.808717,0.8944346,1
0.4451627,0.7402602,0.8242909,0.6612181,0.7459356,0.8476154,0.6008003,0.8090344,0.8825524,0.4929554,0.8482167,0.8989434,0.3158088,0.6307396,0.8695496,0.3189668,0.7093298,0.8897289,0.3682677,0.8073814,0.8932003,1
0.550351,0.7353128,0.8214152,0.6742778,0.7411972,0.8550606,0.6043214,0.8041334,0.8855206,0.4926694,0.8478674,0.8990642,0.3158624,0.630704,0.8696223,0.3189765,0.7093261,0.8897834,0.3707437,0.8051944,0.8915184,1
0.6381662,0.7429314,0.8018286,0.6937922,0.7203519,0.8584874,0.615485,0.803478,0.8928294,0.4916627,0.8476164,0.8988926,0.3190093,0.6313014,0.8675398,0.3196492,0.7101951,0.8879933,0.3736359,0.8018374,0.8887117,1
0.6913674,0.7192762,0.8331145,0.6460735,0.728184,0.888649,0.6153217,0.8046141,0.8942543,0.4919355,0.8471406,0.8983632,0.3205644,0.6316028,0.8662844,0.3212665,0.7102554,0.8867757,0.3756545,0.801585,0.8879243,1
0.4175243,0.8175787,0.829017,0.5505307,0.7774915,0.8214695,0.6227957,0.8069835,0.8786315,0.4891735,0.8637711,0.8918741,0.320305,0.6332546,0.8671575,0.3217612,0.7101362,0.8875121,0.3723604,0.7998561,0.8890815,1
0.3744888,0.7807602,0.8295361,0.5900684,0.758742,0.8361097,0.6183499,0.8131855,0.8822216,0.4943148,0.8500896,0.8970789,0.3177487,0.6350838,0.8696713,0.320828,0.7114184,0.8889199,0.3678827,0.7936346,0.8883321,1
0.437071,0.7421126,0.822749,0.6560513,0.7415884,0.8463318,0.6021488,0.8069925,0.8811279,0.4935648,0.8466579,0.8983694,0.3172188,0.6338267,0.8709267,0.3205878,0.7105523,0.8895913,0.372232,0.8025834,0.8911763,1
0.4878863,0.7370655,0.8227304,0.6599508,0.7401594,0.8493012,0.6022088,0.8059161,0.881605,0.4933856,0.8465373,0.8984159,0.3173803,0.6335465,0.870928,0.3205767,0.7104774,0.8896305,0.3723962,0.8029357,0.891255,1
0.5417568,0.7335735,0.8237457,0.6719146,0.7375605,0.858871,0.6064559,0.8030723,0.8846397,0.492828,0.8464623,0.89845,0.3180329,0.6328145,0.8707117,0.3205607,0.7103356,0.8896895,0.3725891,0.803441,0.8912854,1
0.696428,0.7175712,0.8400902,0.6562991,0.7332804,0.894737,0.6159108,0.8048238,0.895616,0.491226,0.8470657,0.8985837,0.3202408,0.6315656,0.8667568,0.3207778,0.7096504,0.8876007,0.373704,0.8011724,0.8889029,1
0.5536551,0.8601138,0.8133383,0.6578865,0.7852525,0.8207507,0.5967253,0.7967249,0.886047,0.4911954,0.8472627,0.8988199,0.3191721,0.6347325,0.8665658,0.3202363,0.7098565,0.887481,0.3790149,0.8008614,0.8882999,1
0.5527382,0.7330427,0.8194615,0.6769873,0.7421367,0.8563971,0.6036649,0.8051123,0.8860655,0.4865256,0.8466763,0.8993026,0.3160828,0.630383,0.8676705,0.3160521,0.7088722,0.8887512,0.3654159,0.803254,0.8905482,1
0.6354774,0.7104319,0.8228902,0.6969413,0.735628,0.8722064,0.6133228,0.80245,0.8914765,0.4858304,0.8467051,0.8991352,0.3170824,0.6334331,0.8665582,0.3161008,0.7095962,0.8874245,0.3671136,0.8014112,0.88879,1
0.7052608,0.7086003,0.8435765,0.6345938,0.7306707,0.8972217,0.6121385,0.8034696,0.8928978,0.485629,0.8467652,0.8986132,0.3178985,0.6345989,0.8654933,0.31727,0.7099043,0.8862165,0.3689088,0.8010839,0.8879426,1
0.6982236,0.7169615,0.838973,0.6543584,0.732704,0.8932484,0.61106,0.8040795,0.8930949,0.48688,0.8470249,0.8976859,0.3186149,0.6329345,0.8653088,0.3181524,0.7098623,0.885928,0.3706149,0.8011402,0.8874071,1
0.4982206,0.8245857,0.8292466,0.6464257,0.7821633,0.7983776,0.556507,0.8181345,0.8261066,0.4872265,0.8524439,0.8958297,0.3194296,0.633836,0.865889,0.3193966,0.709635,0.8860291,0.3763948,0.8004409,0.8876661,1
0.5239238,0.7359644,0.8222638,0.6616513,0.7434335,0.8507166,0.6032534,0.8053352,0.8834046,0.4918008,0.8476198,0.898558,0.3168898,0.6313183,0.8669381,0.3177248,0.709166,0.8879861,0.3707629,0.8048949,0.8904366,1
0.6138638,0.7236698,0.8075287,0.6908929,0.7340598,0.8674029,0.6141255,0.8018592,0.891044,0.4900876,0.8470917,0.8980632,0.3165354,0.6330785,0.8649849,0.3167177,0.7098156,0.88603,0.3720016,0.8018498,0.8872164,1
0.6925309,0.7234126,0.8296316,0.6394361,0.7268521,0.8833809,0.613846,0.8035429,0.8928661,0.4894578,0.8468282,0.8972021,0.3173741,0.6336088,0.8642603,0.3176804,0.7100235,0.8846843,0.3733699,0.8016149,0.8862518,1
0.6914245,0.7279257,0.8285201,0.641566,0.7231817,0.8833883,0.6132958,0.8037441,0.892831,0.4896329,0.8468105,0.8966622,0.3175579,0.6331822,0.8644248,0.3181839,0.7100791,0.8845412,0.3737766,0.8016666,0.8859949,1
0.5179864,0.8388371,0.8257574,0.670407,0.758728,0.843484,0.604349,0.8030956,0.8904861,0.4905825,0.847249,0.8958282,0.3166235,0.6341762,0.8655657,0.317972,0.7104674,0.884936,0.378374,0.8008204,0.8854663,1
0.3733015,0.7755662,0.8286185,0.5942156,0.7616157,0.8342858,0.6177254,0.8145601,0.8811031,0.5012232,0.8481579,0.8978382,0.3167989,0.6339908,0.8675469,0.3188479,0.7101351,0.8872324,0.3714387,0.7990469,0.8894619,1
0.5941662,0.7319651,0.8189452,0.6902719,0.7362049,0.8657913,0.616299,0.8034195,0.8908535,0.494121,0.8464826,0.8989576,0.3200073,0.6330037,0.8672884,0.3194715,0.7098389,0.8877839,0.3751369,0.8034978,0.8900005,1
0.690666,0.7210577,0.8336284,0.6356846,0.7287417,0.8951654,0.6179624,0.8042526,0.8939584,0.4924361,0.8467736,0.8990949,0.3217956,0.6319614,0.8661553,0.3196654,0.7100725,0.8875345,0.3753028,0.8021009,0.8887588,1
0.6949316,0.7227693,0.8191659,0.6708431,0.7299668,0.8759869,0.6179409,0.8042976,0.8941881,0.4922201,0.8467398,0.8989854,0.3220609,0.6317433,0.8661351,0.3199984,0.7101647,0.887435,0.3759098,0.8018658,0.8884429,1
0.5009562,0.8473159,0.8309263,0.6152557,0.7850046,0.7998154,0.5656699,0.8111556,0.8469117,0.4866031,0.8553519,0.8964839,0.3201472,0.6349462,0.8670362,0.3208115,0.7104706,0.8873807,0.378341,0.8004768,0.8880687,1
0.4329508,0.7520721,0.8210322,0.6499962,0.7498897,0.8413942,0.6023107,0.8109174,0.8800651,0.4926415,0.8482212,0.8983598,0.317774,0.6307819,0.8674562,0.3190328,0.7086836,0.88823,0.3710119,0.8027509,0.8897049,1
0.5942783,0.728014,0.8186476,0.6838686,0.7328661,0.8667489,0.6135115,0.8020919,0.8897054,0.4907065,0.8472589,0.8981349,0.3196459,0.6309072,0.8662022,0.3189157,0.7099528,0.887107,0.3721399,0.8029466,0.888528,1
0.6911113,0.72009,0.8345831,0.6282605,0.7204712,0.8903424,0.614651,0.8039681,0.8940619,0.4903862,0.8471461,0.8980556,0.3212228,0.6310579,0.8654481,0.3202496,0.7100392,0.8860958,0.3735964,0.8017802,0.8876363,1
0.6958513,0.7556885,0.8249754,0.6686636,0.7193106,0.8800547,0.6147344,0.8044541,0.8948991,0.4908942,0.847248,0.8986184,0.3213531,0.6330683,0.8662647,0.3214264,0.7100341,0.8861212,0.3756541,0.80153,0.8877863,1
0.645236,0.843646,0.8219187,0.6978511,0.7685734,0.8436703,0.6117541,0.8027629,0.8936493,0.4908297,0.8472785,0.8991887,0.3214414,0.6325771,0.866281,0.3214045,0.7099145,0.8864614,0.3763313,0.8012579,0.8882969,1
0.5123023,0.880092,0.8319751,0.6400353,0.8158951,0.8226451,0.5909725,0.7888623,0.8802407,0.4961582,0.8518322,0.9006729,0.3190821,0.6365395,0.868371,0.32071,0.7104516,0.8878524,0.3834605,0.8030871,0.8906706,1
0.46312,0.8817242,0.8386702,0.6063731,0.8171211,0.8228228,0.5909725,0.7888623,0.8802407,0.4946165,0.8521801,0.9005205,0.3193094,0.6373938,0.868881,0.3207066,0.7109136,0.8883522,0.3838895,0.8030494,0.8908718,1
0.46312,0.8817242,0.8386702,0.6212841,0.8025058,0.8077602,0.5909725,0.7888623,0.8802407,0.4930455,0.851945,0.9003747,0.3196475,0.6372806,0.8689901,0.3208211,0.7109769,0.8885614,0.3835538,0.8027702,0.8909649,1
0.4213536,0.8274545,0.8322792,0.5786842,0.777059,0.7987055,0.57475,0.8094733,0.8559652,0.4905916,0.8580786,0.8981578,0.321348,0.6347435,0.8689403,0.3210924,0.7099692,0.8894758,0.3740061,0.7987776,0.8918893,1
